word	surp
her	6.968973159790039
family	7.731705188751221
physician,	9.216197967529297
who	7.093206405639648
treated	8.387497901916504
her	6.968973159790039
for	6.673058032989502
burned	8.345173835754395
tissue.	9.216197967529297
For	5.835317134857178
several	7.386017799377441
days,	9.216197967529297
she	7.497036457061768
was	6.638031005859375
ill	8.350564002990723
as	6.107613563537598
a	6.615625858306885
result	8.3397855758667
of	5.8280415534973145
Lee's	9.216197967529297
treatment.	9.216197967529297
Mrs.	8.562859535217285
Shaefer	9.216197967529297
never	7.676962852478027
got	8.009759902954102
around	7.4068708419799805
to	6.349459648132324
joining	8.5800142288208
the	6.279943466186523
thousand	8.355594635009766
or	6.336171627044678
so	7.44072151184082
people	7.613739967346191
who	7.093206405639648
paid	8.033384323120117
Lee	6.727747440338135
some	7.31622838973999
$30,000	9.216197967529297
for	6.673058032989502
his	6.797174453735352
ozone	9.216197967529297
machines.	9.216197967529297
For	5.835317134857178
Mrs.	8.562859535217285
Shaefer	9.216197967529297
--	9.270535469055176
who	7.093206405639648
had	6.91279411315918
been	7.7580790519714355
given	7.973563194274902
a	6.615625858306885
clean	8.326925277709961
bill	8.274513244628906
of	5.8280415534973145
health	8.158529281616211
by	6.28934383392334
her	6.968973159790039
own	8.361127853393555
physician	8.57767105102539
at	6.653820514678955
the	6.279943466186523
time	7.457916259765625
she	7.497036457061768
visited	7.990354537963867
Lee	6.727747440338135
--	9.270535469055176
and	5.7746429443359375
her	6.968973159790039
friend	8.293498039245605
were	6.667738914489746
agents	8.260683059692383
for	6.673058032989502
the	6.279943466186523
California	6.94111442565918
Pure	9.135547637939453
Food	7.570154190063477
and	5.7746429443359375
Drug	9.216197967529297
Inspection	9.216197967529297
Bureau.	9.216197967529297
And	6.368364334106445
she	7.497036457061768
felt	7.839754104614258
amply	9.216197967529297
rewarded	8.818009376525879
for	6.673058032989502
her	6.968973159790039
suffering	8.268058776855469
when	7.068378925323486
the	6.279943466186523
evidence	7.9798102378845215
of	5.8280415534973145
Lee's	9.216197967529297
quack	9.216197967529297
shenanigans,	9.216197967529297
gathered	8.38901424407959
by	6.28934383392334
the	6.279943466186523
tape	8.416219711303711
recorder	9.032716751098633
under	7.272045135498047
her	6.968973159790039
friend's	9.216197967529297
clothing,	9.216197967529297
proved	8.023687362670898
adequate	8.508402824401855
in	6.211684226989746
court	8.017959594726562
for	6.673058032989502
convicting	9.216197967529297
Franklin	8.57571792602539
D.	6.994364261627197
Lee.	9.216197967529297
The	4.279740810394287
charge:	9.216197967529297
violation	8.781558990478516
of	5.8280415534973145
the	6.279943466186523
California	6.94111442565918
Medical	7.943273544311523
Practices	9.216197967529297
Act	8.092243194580078
by	6.28934383392334
practicing	9.216197967529297
medicine	8.806617736816406
without	7.330136775970459
a	6.615625858306885
license	8.781196594238281
and	5.7746429443359375
selling	8.357335090637207
misbranded	9.216197967529297
drugs.	9.216197967529297
The	4.279740810394287
sentence:	9.216197967529297
360	8.53805923461914
days'	9.216197967529297
confinement	9.308699607849121
in	6.211684226989746
the	6.279943466186523
county	8.15389633178711
jail.	9.216197967529297
A	5.122705459594727
tsunami	9.032716751098633
may	7.151824951171875
be	7.562943935394287
started	7.71369743347168
by	6.28934383392334
a	6.615625858306885
sea	8.181489944458008
bottom	8.364946365356445
slide,	9.216197967529297
an	7.064122676849365
earthquake	8.4245023727417
or	6.336171627044678
a	6.615625858306885
volcanic	8.896081924438477
eruption.	9.216197967529297
The	4.279740810394287
most	7.5106425285339355
infamous	9.032716751098633
of	5.8280415534973145
all	7.0929059982299805
was	6.638031005859375
launched	8.100543975830078
by	6.28934383392334
the	6.279943466186523
explosion	8.653461456298828
of	5.8280415534973145
the	6.279943466186523
island	8.165468215942383
of	5.8280415534973145
Krakatoa	9.216197967529297
in	6.211684226989746
1883;	9.216197967529297
it	7.068337440490723
raced	9.135547637939453
across	7.701441764831543
the	6.279943466186523
Pacific	7.506586074829102
at	6.653820514678955
300	8.136393547058105
miles	8.140827178955078
an	7.064122676849365
hour,	9.216197967529297
devastated	8.65325927734375
the	6.279943466186523
coasts	7.260464668273926
of	5.8280415534973145
Java	8.793567657470703
and	5.7746429443359375
Sumatra	9.258304595947266
with	6.5999932289123535
waves	8.409107208251953
100	7.831149101257324
to	6.349459648132324
130	7.989223003387451
feet	7.994173049926758
high,	9.216197967529297
and	5.7746429443359375
pounded	9.216197967529297
the	6.279943466186523
shore	8.44675350189209
as	6.107613563537598
far	7.863130569458008
away	7.320772171020508
as	6.107613563537598
San	8.006244659423828
Francisco.	9.216197967529297
The	4.279740810394287
ancient	7.726532936096191
Greeks	9.015240669250488
recorded	7.738778114318848
several	7.386017799377441
catastrophic	8.900708198547363
inundations	9.216197967529297
by	6.28934383392334
huge	8.488615036010742
waves.	9.216197967529297
Whether	7.524824142456055
or	6.336171627044678
not	7.262237548828125
Plato's	9.216197967529297
tale	8.506909370422363
of	5.8280415534973145
the	6.279943466186523
lost	7.7561354637146
continent	8.862594604492188
of	5.8280415534973145
Atlantis	9.216197967529297
is	6.434731483459473
true,	9.216197967529297
skeptics	9.216197967529297
concede	9.216197967529297
that	6.407960891723633
the	6.279943466186523
myth	8.819321632385254
may	7.151824951171875
have	7.0915937423706055
some	7.31622838973999
foundation	8.320056915283203
in	6.211684226989746
a	6.615625858306885
great	7.774377822875977
tsunami	9.032716751098633
of	5.8280415534973145
ancient	7.726532936096191
times.	9.216197967529297
Indeed,	9.216197967529297
a	6.615625858306885
tremendously	9.216197967529297
destructive	8.66406536102295
tsunami	9.032716751098633
that	6.407960891723633
arose	8.415191650390625
in	6.211684226989746
the	6.279943466186523
Arabian	8.833516120910645
Sea	8.443897247314453
in	6.211684226989746
1945	8.597970008850098
has	7.143404960632324
even	7.587100982666016
revived	8.412715911865234
the	6.279943466186523
interest	8.181234359741211
of	5.8280415534973145
geologists	9.135547637939453
and	5.7746429443359375
archaeologists	8.506484031677246
in	6.211684226989746
the	6.279943466186523
Biblical	7.267941474914551
story	7.819361209869385
of	5.8280415534973145
the	6.279943466186523
Flood.	9.216197967529297
One	6.3281097412109375
of	5.8280415534973145
the	6.279943466186523
most	7.5106425285339355
damaging	8.534921646118164
tsunami	9.032716751098633
on	6.694545745849609
record	7.711200714111328
followed	7.982613563537598
the	6.279943466186523
famous	8.25598430633545
Lisbon	7.412581443786621
earthquake	8.4245023727417
of	5.8280415534973145
November	8.086576461791992
1,	9.216197967529297
1755;	9.216197967529297
its	7.055192947387695
waves	8.409107208251953
persisted	8.436147689819336
for	6.673058032989502
a	6.615625858306885
week	7.654216766357422
and	5.7746429443359375
were	6.667738914489746
felt	7.839754104614258
as	6.107613563537598
far	7.863130569458008
away	7.320772171020508
as	6.107613563537598
the	6.279943466186523
English	5.273595809936523
coast.	9.216197967529297
Tsunami	9.270535469055176
are	6.611138343811035
rare,	9.216197967529297
however,	9.216197967529297
in	6.211684226989746
the	6.279943466186523
Atlantic	8.195822715759277
Ocean;	9.216197967529297
they	7.345175743103027
are	6.611138343811035
far	7.863130569458008
more	7.091944694519043
common	7.727849960327148
in	6.211684226989746
the	6.279943466186523
Pacific.	9.216197967529297
Japan	7.234723091125488
has	7.143404960632324
had	6.91279411315918
15	7.155155658721924
destructive	8.66406536102295
ones	8.17132568359375
(eight	9.216197967529297
of	5.8280415534973145
them	7.408771514892578
disastrous)	9.216197967529297
since	7.354410171508789
1596.	9.216197967529297
The	4.279740810394287
Hawaiian	8.489599227905273
Islands	8.648541450500488
are	6.611138343811035
struck	8.123380661010742
severely	8.313477516174316
an	7.064122676849365
average	8.064516067504883
of	5.8280415534973145
once	7.715182304382324
every	7.62101936340332
25	7.502547740936279
years.	9.216197967529297
In	4.843202590942383
1707	9.216197967529297
an	7.064122676849365
earthquake	8.4245023727417
in	6.211684226989746
Japan	7.234723091125488
generated	8.160930633544922
waves	8.409107208251953
so	7.44072151184082
huge	8.488615036010742
that	6.407960891723633
they	7.345175743103027
piled	9.216197967529297
into	7.107221603393555
the	6.279943466186523
Inland	8.015542030334473
Sea;	9.216197967529297
one	7.082419395446777
wave	8.315671920776367
swamped	9.270535469055176
more	7.091944694519043
than	7.285092353820801
1,000	9.216197967529297
ships	7.895647048950195
and	5.7746429443359375
boats	8.245275497436523
in	6.211684226989746
Osaka	8.903776168823242
Bay.	9.216197967529297
A	5.122705459594727
tsunami	9.032716751098633
in	6.211684226989746
the	6.279943466186523
Hawaiian	8.489599227905273
Islands	8.648541450500488
in	6.211684226989746
1869	8.908975601196289
washed	8.790010452270508
away	7.320772171020508
an	7.064122676849365
entire	8.391962051391602
town	8.033413887023926
(Ponoluu),	9.216197967529297
leaving	8.056644439697266
only	7.075196266174316
two	7.169413089752197
forlorn	9.032716751098633
trees	8.189260482788086
standing	7.9751362800598145
where	7.371352195739746
the	6.279943466186523
community	7.9677348136901855
had	6.91279411315918
been.	9.216197967529297
Bong!	9.216197967529297
Bong!	9.216197967529297
Startled	9.216197967529297
him	7.419293403625488
awake.	9.216197967529297
The	4.279740810394287
room	8.073925971984863
vibrated	9.216197967529297
as	6.107613563537598
if	7.625445365905762
a	6.615625858306885
giant	8.324786186218262
hand	8.136056900024414
had	6.91279411315918
rocked	9.216197967529297
it.	9.216197967529297
Bong!	9.216197967529297
A	5.122705459594727
dull	8.679736137390137
boom	8.579702377319336
and	5.7746429443359375
a	6.615625858306885
throbbing	9.216197967529297
echo.	9.216197967529297
The	4.279740810394287
walls	8.408543586730957
bulged,	9.216197967529297
the	6.279943466186523
floor	8.28012466430664
trembled,	9.216197967529297
the	6.279943466186523
windowpanes	9.216197967529297
rattled.	9.216197967529297
He	5.747543811798096
stared	9.216197967529297
at	6.653820514678955
the	6.279943466186523
far	7.863130569458008
morning,	9.216197967529297
expecting	8.577449798583984
a	6.615625858306885
pendulum	9.216197967529297
to	6.349459648132324
swing	8.604074478149414
across	7.701441764831543
the	6.279943466186523
horizon.	9.216197967529297
Bong!	9.216197967529297
He	5.747543811798096
raced	9.135547637939453
to	6.349459648132324
the	6.279943466186523
window	8.40328598022461
and	5.7746429443359375
yanked	9.216197967529297
at	6.653820514678955
the	6.279943466186523
sash.	9.216197967529297
Bong!	9.216197967529297
The	4.279740810394287
wood	8.316960334777832
was	6.638031005859375
old,	9.216197967529297
the	6.279943466186523
paint	8.620731353759766
alligatored.	9.216197967529297
Bong!	9.216197967529297
A	5.122705459594727
fresh	8.21971321105957
breeze	9.135547637939453
saluted	9.216197967529297
him.	9.216197967529297
Six	7.232837200164795
o'clock!	9.216197967529297
He	5.747543811798096
put	7.96954345703125
his	6.797174453735352
head	7.443046569824219
out.	9.216197967529297
There	6.491170883178711
was	6.638031005859375
the	6.279943466186523
slate	8.688691139221191
roof	8.423166275024414
of	5.8280415534973145
the	6.279943466186523
church;	9.216197967529297
ivy	9.216197967529297
climbed	8.877634048461914
the	6.279943466186523
red	7.950950622558594
brick	8.32713508605957
walls	8.408543586730957
like	7.4145379066467285
a	6.615625858306885
green-scaled	9.216197967529297
monster.	9.216197967529297
The	4.279740810394287
clock	8.59007453918457
which	6.985899925231934
had	6.91279411315918
struck	8.123380661010742
presented	8.115180015563965
an	7.064122676849365
innocent	8.56417465209961
face.	9.216197967529297
In	4.843202590942383
the	6.279943466186523
kitchen	8.68417739868164
Mama	9.297449111938477
was	6.638031005859375
wiping	9.216197967529297
the	6.279943466186523
cupboards.	9.216197967529297
"""There's"	9.216197967529297
a	6.615625858306885
tower	8.279369354248047
and	5.7746429443359375
a	6.615625858306885
steeple	9.189214706420898
on	6.694545745849609
the	6.279943466186523
church	7.89082145690918
a	6.615625858306885
million	7.826803684234619
feet	7.994173049926758
high.	9.216197967529297
And	6.368364334106445
the	6.279943466186523
loudest	9.216197967529297
clock	8.59007453918457
in	6.211684226989746
the	6.279943466186523
whole	8.394187927246094
"world!"""	9.216197967529297
"""I"	9.216197967529297
know,	9.216197967529297
"Stephen,"""	9.216197967529297
she	7.497036457061768
smiled.	9.216197967529297
"""They"	9.216197967529297
say	8.292075157165527
that	6.407960891723633
our	7.839268684387207
steeple	9.189214706420898
is	6.434731483459473
one	7.082419395446777
hundred	8.551652908325195
and	5.7746429443359375
sixty-two	9.216197967529297
feet	7.994173049926758
high.	9.216197967529297
The	4.279740810394287
clock	8.59007453918457
you	7.776083469390869
heard	7.43434476852417
strike	8.1817045211792
--	9.270535469055176
it's	9.216197967529297
really	7.978154182434082
the	6.279943466186523
town	8.033413887023926
clock	8.59007453918457
--	9.270535469055176
was	6.638031005859375
installed	8.40176010131836
last	7.90458869934082
April	7.249238014221191
by	6.28934383392334
Mrs.	8.562859535217285
Shorter,	9.216197967529297
on	6.694545745849609
her	6.968973159790039
"birthday."""	9.216197967529297
He	5.747543811798096
dressed,	9.216197967529297
and	5.7746429443359375
sped	9.216197967529297
outdoors.	9.216197967529297
He	5.747543811798096
crossed	8.365287780761719
Broome	9.318788528442383
Street	7.853802680969238
to	6.349459648132324
Orange	8.8743896484375
Square.	9.216197967529297
The	4.279740810394287
steeple	9.189214706420898
leaned	9.270535469055176
backward,	9.216197967529297
while	7.131058692932129
the	6.279943466186523
church	7.89082145690918
advanced	7.997983455657959
like	7.4145379066467285
a	6.615625858306885
headless	9.254822731018066
creature	8.742015838623047
in	6.211684226989746
a	6.615625858306885
long,	9.216197967529297
shapeless	9.216197967529297
coat.	9.216197967529297
The	4.279740810394287
spire	9.21820068359375
seemed	8.355470657348633
to	6.349459648132324
hold	8.14737319946289
up	7.441336631774902
the	6.279943466186523
sky.	9.216197967529297
Port	7.991720199584961
Jervis,	9.216197967529297
basking	9.216197967529297
in	6.211684226989746
the	6.279943466186523
foothills,	9.216197967529297
was	6.638031005859375
the	6.279943466186523
city	7.767845153808594
of	5.8280415534973145
God.	9.216197967529297
The	4.279740810394287
Dutch	7.497501373291016
Reformed	8.641670227050781
Church,	9.216197967529297
with	6.5999932289123535
two	7.169413089752197
steeples	9.216197967529297
and	5.7746429443359375
its	7.055192947387695
own	8.361127853393555
school	7.831891059875488
was	6.638031005859375
on	6.694545745849609
Main	8.119009971618652
Street;	9.216197967529297
the	6.279943466186523
Episcopal	9.167113304138184
Church	6.415019989013672
was	6.638031005859375
one	7.082419395446777
block	8.28182601928711
down	7.699378967285156
Sussex	8.113970756530762
Street;	9.216197967529297
the	6.279943466186523
Catholic	8.099435806274414
Saint	7.694330215454102
Mary's	9.216197967529297
Church,	9.216197967529297
with	6.5999932289123535
an	7.064122676849365
even	7.587100982666016
taller	8.876922607421875
steeple	9.189214706420898
and	5.7746429443359375
a	6.615625858306885
cross	8.265092849731445
on	6.694545745849609
top,	9.216197967529297
stood	8.324230194091797
on	6.694545745849609
Ball	8.656059265136719
Street.	9.216197967529297
The	4.279740810394287
Catholics	8.510650634765625
had	6.91279411315918
the	6.279943466186523
largest	8.316963195800781
cemetery,	9.216197967529297
near	7.40083122253418
the	6.279943466186523
Neversink	9.216197967529297
River	5.324225902557373
where	7.371352195739746
Main	8.119009971618652
Street	7.853802680969238
ran	7.971270561218262
south;	9.216197967529297
Stevie	9.254822731018066
whistled	9.216197967529297
when	7.068378925323486
he	7.20659065246582
passed	7.9677815437316895
these	7.420831680297852
alien	8.389078140258789
grounds.	9.216197967529297
God	7.37268590927124
was	6.638031005859375
everywhere,	9.216197967529297
in	6.211684226989746
the	6.279943466186523
belfry,	9.216197967529297
in	6.211684226989746
the	6.279943466186523
steeple,	9.216197967529297
in	6.211684226989746
the	6.279943466186523
clouds,	9.216197967529297
in	6.211684226989746
the	6.279943466186523
trees,	9.216197967529297
and	5.7746429443359375
in	6.211684226989746
the	6.279943466186523
mountains	8.643948554992676
hulking	9.216197967529297
on	6.694545745849609
the	6.279943466186523
horizon.	9.216197967529297
Somewhere,	9.216197967529297
beyond,	9.216197967529297
where	7.371352195739746
shadows	9.135547637939453
lurked,	9.216197967529297
must	7.8304595947265625
be	7.562943935394287
the	6.279943466186523
yawning	9.216197967529297
pit	8.750337600708008
of	5.8280415534973145
which	6.985899925231934
Papa	9.336142539978027
preached	9.216197967529297
and	5.7746429443359375
the	6.279943466186523
dreadful	9.216197967529297
Lake	7.955942630767822
of	5.8280415534973145
Fire.	9.216197967529297
So,	9.216197967529297
walking	7.342828750610352
in	6.211684226989746
awe,	9.216197967529297
he	7.20659065246582
became	7.321943283081055
familiar	8.411377906799316
with	6.5999932289123535
God,	9.216197967529297
who	7.093206405639648
resided	9.248482704162598
chiefly	8.638998985290527
in	6.211684226989746
Drew	8.868119239807129
Centennial	8.073759078979492
Church	6.415019989013672
with	6.5999932289123535
its	7.055192947387695
high	7.6564764976501465
steeple	9.189214706420898
and	5.7746429443359375
clock.	9.216197967529297
There	6.491170883178711
was	6.638031005859375
no	7.469402313232422
church	7.89082145690918
like	7.4145379066467285
Drew	8.868119239807129
Church,	9.216197967529297
no	7.469402313232422
preacher	9.070880889892578
like	7.4145379066467285
Papa,	9.216197967529297
who	7.093206405639648
was	6.638031005859375
intimate	8.648721694946289
with	6.5999932289123535
Him,	9.216197967529297
and	5.7746429443359375
could	7.379644393920898
consign	9.216197967529297
sinners	9.216197967529297
to	6.349459648132324
hellfire.	9.216197967529297
To	5.856511116027832
know	8.376192092895508
God	7.37268590927124
he	7.20659065246582
must	7.8304595947265625
follow	8.242680549621582
in	6.211684226989746
Papa's	9.216197967529297
footsteps.	9.216197967529297
He	5.747543811798096
was	6.638031005859375
fortunate,	9.216197967529297
and	5.7746429443359375
proud.	9.216197967529297
The	4.279740810394287
veterans,	9.216197967529297
idling	9.216197967529297
on	6.694545745849609
their	6.949855804443359
benches	9.216197967529297
in	6.211684226989746
the	6.279943466186523
Square,	9.216197967529297
beneath	8.613475799560547
the	6.279943466186523
soldiers'	9.216197967529297
monument,	9.216197967529297
got	8.009759902954102
to	6.349459648132324
their	6.949855804443359
feet	7.994173049926758
when	7.068378925323486
Papa	9.336142539978027
approached:	9.216197967529297
"""Morning,"	9.216197967529297
"Reverend!"""	9.216197967529297
His	6.206559181213379
being	7.230586528778076
and	5.7746429443359375
His	6.206559181213379
will	7.434111595153809
--	9.270535469055176
Stevie	9.254822731018066
could	7.379644393920898
not	7.262237548828125
divide	8.876922607421875
God	7.37268590927124
from	6.431474685668945
his	6.797174453735352
Papa	9.336142539978027
--	9.270535469055176
illumined	9.216197967529297
every	7.62101936340332
parish	8.57895278930664
face,	9.216197967529297
turned	7.966674327850342
the	6.279943466186523
choir	7.646821022033691
into	7.107221603393555
a	6.615625858306885
band	7.933467388153076
of	5.8280415534973145
angels,	9.216197967529297
and	5.7746429443359375
the	6.279943466186523
pulpit	9.056174278259277
into	7.107221603393555
the	6.279943466186523
tollgate	9.216197967529297
to	6.349459648132324
Heaven.	9.216197967529297
"""We"	9.216197967529297
have	7.0915937423706055
nine	7.86603307723999
hundred	8.551652908325195
and	5.7746429443359375
eleven	8.178459167480469
members	7.8945417404174805
in	6.211684226989746
our	7.839268684387207
"charge,"""	9.216197967529297
Mama	9.297449111938477
announced,	9.216197967529297
"""and"	9.216197967529297
three	7.353111267089844
hundred	8.551652908325195
and	5.7746429443359375
eighty	9.135547637939453
Sunday-school	9.216197967529297
"scholars."""	9.216197967529297
When	5.566988945007324
Papa	9.336142539978027
went	7.815696716308594
out	7.4649858474731445
to	6.349459648132324
do	7.774121284484863
God's	9.216197967529297
work,	9.216197967529297
Stevie	9.254822731018066
often	7.502233982086182
accompanied	8.439337730407715
him	7.419293403625488
in	6.211684226989746
the	6.279943466186523
buggy,	9.216197967529297
which	6.985899925231934
was	6.638031005859375
drawn	8.2935209274292
by	6.28934383392334
Violet,	9.216197967529297
the	6.279943466186523
new	7.4585347175598145
black	7.792472839355469
mare.	9.216197967529297
Although	5.553062438964844
they	7.345175743103027
journeyed	9.270535469055176
westerly	9.216197967529297
as	6.107613563537598
far	7.863130569458008
as	6.107613563537598
Germantown,	9.216197967529297
beyond	7.9785261154174805
the	6.279943466186523
Erie	9.173711776733398
roundhouse	9.216197967529297
and	5.7746429443359375
the	6.279943466186523
machine	8.277263641357422
shop,	9.216197967529297
and	5.7746429443359375
along	7.671163558959961
the	6.279943466186523
Delaware	7.575718879699707
and	5.7746429443359375
Hudson	8.52304458618164
Canal,	9.216197967529297
and	5.7746429443359375
northward	8.375188827514648
to	6.349459648132324
Brooklyn,	9.216197967529297
below	7.938333511352539
Point	8.35788345336914
Peter,	9.216197967529297
he	7.20659065246582
could	7.379644393920898
see	8.072847366333008
the	6.279943466186523
church	7.89082145690918
spire	9.21820068359375
wherever	8.981199264526367
he	7.20659065246582
looked	8.234271049499512
back.	9.216197967529297
Sometimes	8.030861854553223
they	7.345175743103027
went	7.815696716308594
south	7.900152206420898
and	5.7746429443359375
rolled	8.781196594238281
past	7.965806007385254
the	6.279943466186523
tollhouse	9.216197967529297
--	9.270535469055176
"""Afternoon,"	9.216197967529297
Reverend!	9.216197967529297
"--"""	9.216197967529297
and	5.7746429443359375
crossed	8.365287780761719
the	6.279943466186523
suspension	8.646235466003418
bridge	8.241146087646484
to	6.349459648132324
Matamoras;	9.216197967529297
that	6.407960891723633
was	6.638031005859375
Pennsylvania.	9.216197967529297
In	4.843202590942383
the	6.279943466186523
Delaware	7.575718879699707
River,	9.216197967529297
three	7.353111267089844
long	7.623569011688232
islands	8.363015174865723
were	6.667738914489746
overgrown	9.06428337097168
with	6.5999932289123535
greening	9.216197967529297
trees	8.189260482788086
and	5.7746429443359375
underbrush.	9.216197967529297
South	6.629525661468506
of	5.8280415534973145
Laurel	9.032716751098633
Grove	9.070880889892578
Cemetery,	9.216197967529297
and	5.7746429443359375
below	7.938333511352539
the	6.279943466186523
junction	8.769696235656738
of	5.8280415534973145
the	6.279943466186523
Neversink	9.216197967529297
and	5.7746429443359375
the	6.279943466186523
Delaware,	9.216197967529297
was	6.638031005859375
the	6.279943466186523
Tri-State	9.216197967529297
Rock,	9.216197967529297
from	6.431474685668945
which	6.985899925231934
Stevie	9.254822731018066
could	7.379644393920898
spy	8.734368324279785
New	6.979236602783203
Jersey	7.879508972167969
and	5.7746429443359375
Pennsylvania,	9.216197967529297
as	6.107613563537598
well	7.335174560546875
as	6.107613563537598
New	6.979236602783203
York,	9.216197967529297
simply	8.035489082336426
by	6.28934383392334
spinning	8.701300621032715
around	7.4068708419799805
on	6.694545745849609
his	6.797174453735352
heel.	9.216197967529297
On	5.471026420593262
these	7.420831680297852
excursions,	9.216197967529297
Papa	9.336142539978027
instructed	8.742938995361328
him	7.419293403625488
on	6.694545745849609
man's	9.216197967529297
chief	8.299875259399414
end,	9.216197967529297
which	6.985899925231934
was	6.638031005859375
his	6.797174453735352
duty	8.40727710723877
to	6.349459648132324
God	7.37268590927124
and	5.7746429443359375
his	6.797174453735352
own	8.361127853393555
salvation.	9.216197967529297
However,	9.216197967529297
a	6.615625858306885
boy's	9.216197967529297
lively	9.117629051208496
eyes	8.446163177490234
might	7.850809097290039
rove.	9.216197967529297
They	6.420975685119629
were	6.667738914489746
west	8.039926528930664
of	5.8280415534973145
the	6.279943466186523
Sabine,	9.216197967529297
but	7.060359954833984
only	7.075196266174316
God	7.37268590927124
knew	8.277894020080566
where.	9.216197967529297
For	5.835317134857178
three	7.353111267089844
days,	9.216197967529297
their	6.949855804443359
stolid	9.216197967529297
oxen	9.032716751098633
had	6.91279411315918
plodded	9.216197967529297
up	7.441336631774902
a	6.615625858306885
blazing	9.216197967529297
valley	8.43132209777832
as	6.107613563537598
flat	8.24909782409668
and	5.7746429443359375
featureless	9.216197967529297
as	6.107613563537598
a	6.615625858306885
dead	7.973404884338379
sea.	9.216197967529297
Molten	9.216197967529297
glare	9.216197967529297
singed	9.216197967529297
their	6.949855804443359
eyelids	9.173711776733398
an	7.064122676849365
angry	8.411901473999023
crimson;	9.216197967529297
suffocating	9.216197967529297
air	7.752267360687256
sapped	9.216197967529297
their	6.949855804443359
strength	8.175898551940918
and	5.7746429443359375
strained	8.79808235168457
their	6.949855804443359
nerves	9.258304595947266
to	6.349459648132324
snapping;	9.216197967529297
dust	8.342742919921875
choked	9.336142539978027
their	6.949855804443359
throats	9.216197967529297
and	5.7746429443359375
lay	7.298255920410156
like	7.4145379066467285
acid	7.926403045654297
in	6.211684226989746
their	6.949855804443359
lungs.	9.216197967529297
And	6.368364334106445
the	6.279943466186523
valley	8.43132209777832
stretched	8.460343360900879
endlessly	9.216197967529297
out	7.4649858474731445
ahead,	9.216197967529297
scorched	9.216197967529297
and	5.7746429443359375
baked	9.005239486694336
and	5.7746429443359375
writhing	9.216197967529297
in	6.211684226989746
its	7.055192947387695
heat,	9.216197967529297
until	7.267600059509277
it	7.068337440490723
vanished	8.93936824798584
into	7.107221603393555
the	6.279943466186523
throbbing	9.216197967529297
wall	7.503535270690918
of	5.8280415534973145
fiery	9.270535469055176
orange	8.708673477172852
brown	8.210309028625488
haze.	9.216197967529297
Ben	7.576687335968018
Prime	8.5166015625
extended	8.021764755249023
his	6.797174453735352
high-stepped	9.216197967529297
stride	9.216197967529297
until	7.267600059509277
he	7.20659065246582
could	7.379644393920898
lay	7.298255920410156
his	6.797174453735352
goad	9.216197967529297
across	7.701441764831543
the	6.279943466186523
noses	9.216197967529297
of	5.8280415534973145
the	6.279943466186523
oxen.	9.216197967529297
"""Hoa-whup!"""	9.216197967529297
He	5.747543811798096
commanded	8.592140197753906
from	6.431474685668945
his	6.797174453735352
raw	8.746997833251953
throat,	9.216197967529297
and	5.7746429443359375
felt	7.839754104614258
the	6.279943466186523
pain	8.493745803833008
of	5.8280415534973145
movement	8.063945770263672
in	6.211684226989746
his	6.797174453735352
cracked,	9.216197967529297
black	7.792472839355469
burned	8.345173835754395
lips.	9.216197967529297
He	5.747543811798096
removed	8.231958389282227
his	6.797174453735352
hat	8.70661449432373
to	6.349459648132324
let	8.397890090942383
the	6.279943466186523
trapped	8.495224952697754
sweat	9.216197967529297
cut	7.987194061279297
rivulets	9.216197967529297
through	7.163181304931641
the	6.279943466186523
dust	8.342742919921875
film	7.505853176116943
upon	7.724940776824951
his	6.797174453735352
gaunt	9.216197967529297
face.	9.216197967529297
He	5.747543811798096
spat.	9.216197967529297
The	4.279740810394287
dust-thick	9.216197967529297
saliva	9.216197967529297
came	7.852542877197266
from	6.431474685668945
his	6.797174453735352
mouth	8.443074226379395
like	7.4145379066467285
balled	9.216197967529297
cotton.	9.216197967529297
He	5.747543811798096
moved	7.864771842956543
back	7.669393539428711
to	6.349459648132324
the	6.279943466186523
wheel	8.735580444335938
and	5.7746429443359375
stood	8.324230194091797
there	7.28497314453125
blowing,	9.216197967529297
grasping	8.949633598327637
the	6.279943466186523
top	7.901315689086914
of	5.8280415534973145
a	6.615625858306885
spoke	8.347705841064453
to	6.349459648132324
still	7.543063163757324
the	6.279943466186523
trembling	9.270535469055176
of	5.8280415534973145
his	6.797174453735352
played-out	9.216197967529297
limbs.	9.216197967529297
The	4.279740810394287
burning	8.299193382263184
air	7.752267360687256
dried	8.55117130279541
his	6.797174453735352
sweat-soaked	9.216197967529297
clothes	8.451146125793457
in	6.211684226989746
salt-edged	9.216197967529297
patches.	9.216197967529297
He	5.747543811798096
cleared	8.382226943969727
his	6.797174453735352
throat	8.830322265625
and	5.7746429443359375
wet	8.46611499786377
his	6.797174453735352
lips.	9.216197967529297
As	5.6788249015808105
cheerfully	9.216197967529297
as	6.107613563537598
possible,	9.216197967529297
he	7.20659065246582
said,	9.216197967529297
"""Well,"	9.216197967529297
I	6.437681674957275
guess	9.032716751098633
we	7.856368064880371
could	7.379644393920898
all	7.0929059982299805
do	7.774121284484863
with	6.5999932289123535
a	6.615625858306885
little	7.797843933105469
"drink."""	9.216197967529297
He	5.747543811798096
unlashed	9.216197967529297
the	6.279943466186523
dipper	9.216197967529297
and	5.7746429443359375
drew	8.172724723815918
water	7.739365577697754
from	6.431474685668945
